Record,Vital,Lag,MAE,RMSE,MAPE
p009672-2104-08-20-13-19n,HR,1,1.4834413385593421,1.5968694550240536,1.7524342593895939
p009672-2104-08-20-13-19n,RESP,1,2.3292311773871677,2.8424446695621812,10.637916608748851
p009672-2104-08-20-13-19n,SpO2,1,0.6340011110477007,0.8994859048338987,0.647396599311465
p009685-2122-05-05-16-52n,HR,1,2.241769421900062,4.107774915049991,2.1699768204004397
p009685-2122-05-05-16-52n,RESP,1,4.023812034670335,5.539876929979068,16.93177248111219
p009685-2122-05-05-16-52n,SpO2,1,2.6021718718639137,6.390755647132479,3.1050953487670636
p009686-2148-05-24-04-28n,HR,1,11.35431489860701,12.595418733677898,14.831636615911902
p009686-2148-05-24-04-28n,RESP,1,2.1307700246593138,2.5725468583105178,13.509662884006335
p009686-2148-05-24-04-28n,SpO2,1,3.7090557567173916,3.712584382101746,3.7112804265968857
p009687-2143-04-07-10-25n,HR,1,3.7089433828496796,3.782781128743607,4.344875102379816
p009687-2143-04-07-10-25n,RESP,1,0.774622869316628,0.7863229877773746,3.550354817701212
p009687-2143-04-07-10-25n,SpO2,1,0.5989251279685106,0.6025466304430894,0.6373598588507208
p009891-2134-10-19-15-58n,HR,1,1.4444449255963747,1.651686739774335,2.05620815837561
p009891-2134-10-19-15-58n,RESP,1,1.5342100656877502,1.857270442785881,8.468917834572395
p009891-2134-10-19-15-58n,SpO2,1,2.9497203121470266,2.970576932383371,3.048190718581865
p009949-2118-02-28-18-33n,HR,2,1.3444597552484794,1.3827194825599798,1.8435487311348784
p009949-2118-02-28-18-33n,RESP,2,3.2236063454425143,3.535350568250677,21.36123159442449
p009949-2118-02-28-18-33n,SpO2,2,1.860945713431903,2.0603242134167434,1.9832732724265913
p009958-2103-09-14-15-07n,HR,3,7.078438511471509,7.892074598054406,7.429852976301933
p009958-2103-09-14-15-07n,RESP,3,3.7395118038688273,4.085217575238849,23.774829265609238
p009958-2103-09-14-15-07n,SpO2,3,0.8692686146545838,1.4307046644828303,0.893790416041469
p009962-2131-03-27-15-01n,HR,2,1.2146886710437457,1.292064983225424,1.5162235906601382
p009962-2131-03-27-15-01n,RESP,2,1.3515043519421894,1.5158328216067323,7.452797276588287
p009962-2131-03-27-15-01n,SpO2,2,0.3987896201613097,0.495614910782706,0.41124117499144136
p009991-2135-04-20-14-47n,HR,1,1.174824828502676,1.2349107661617784,1.4046624232559612
p009991-2135-04-20-14-47n,RESP,1,1.9452103034293344,3.9050922331987574,11.963172631302651
p009991-2135-04-20-14-47n,SpO2,1,0.5154064795204818,0.7105918934980167,0.5217206588528244
p010042-2147-02-13-10-27n,HR,2,1.9196680481427961,2.6604171368300618,2.60937215682028
p010042-2147-02-13-10-27n,RESP,2,1.375684701581093,1.8346944530878917,8.337137152121024
p010042-2147-02-13-10-27n,SpO2,2,2.8115307989944895,3.0314180512520394,2.971532567635797
p010049-2160-02-06-18-35n,HR,5,2.8500322684751382,3.5053357104681346,4.326609386683326
p010049-2160-02-06-18-35n,RESP,5,7.428231261966547,8.0395543743251,47.2897894464044
p010049-2160-02-06-18-35n,SpO2,5,3.6596561927391478,6.288761270318018,4.17243273810781
p010083-2192-11-20-10-29n,HR,2,0.6918874327810969,0.807251562019121,0.8448703184036278
p010083-2192-11-20-10-29n,RESP,2,2.055710176166521,2.4229974967955243,8.412577323763983
p010083-2192-11-20-10-29n,SpO2,2,0.04346947383717037,0.06753431346702002,0.0438703726572448
p010209-2108-09-18-10-52n,HR,1,0.17131752447361775,0.19398858545148442,0.1914602972083478
p010209-2108-09-18-10-52n,RESP,1,0.17063835099607302,0.17083699581658654,0.5687945033202435
p010209-2108-09-18-10-52n,SpO2,1,0.004043082091357064,0.004132312278843212,0.004125593970772515
p010247-2109-12-18-17-15n,HR,1,0.6355043490279598,0.7565108616412913,0.9600687582610848
p010247-2109-12-18-17-15n,RESP,1,2.172325436546927,2.648168619386057,15.283043666168474
p010247-2109-12-18-17-15n,SpO2,1,0.003070474923715949,0.003142305710975738,0.0030704749237159493
p010277-2197-11-11-01-17n,HR,1,1.858358800977058,2.3985898593487707,2.1426457177953933
p010277-2197-11-11-01-17n,RESP,1,2.2852164269514406,2.4628087056672734,15.21063859394514
p010277-2197-11-11-01-17n,SpO2,1,0.08918266373560613,0.14857076904468114,0.08940643951857198
p010337-2169-11-15-15-15n,HR,1,3.2417180471467075,3.521863339853678,4.788558156611604
p010337-2169-11-15-15-15n,RESP,1,4.950179208944469,5.2859989900807856,26.366745724974848
p010337-2169-11-15-15-15n,SpO2,1,1.4302279718720456,1.6842236783122202,1.4699208266933097
p010425-2199-08-29-12-08n,HR,1,1.0357184291767296,1.3223500448549497,1.4228338845867416
p010425-2199-08-29-12-08n,RESP,1,1.2550006522738801,1.520487862707741,5.908327810738016
p010425-2199-08-29-12-08n,SpO2,1,0.47113372854542346,0.5494167934761726,0.48126985565803404
p010425-2201-02-02-21-23n,HR,1,1.0043641418448914,1.0967869299393997,1.3694544902160966
p010425-2201-02-02-21-23n,RESP,1,2.316279736535747,3.0036690564045316,12.53321040014955
p010425-2201-02-02-21-23n,SpO2,1,0.553605270105939,0.6922261992113122,0.5674416269255178
p010534-2107-11-29-14-09n,HR,4,0.41760366416882844,0.5046804681356001,0.7018548977627369
p010534-2107-11-29-14-09n,RESP,4,1.0837615483705292,1.210703380264734,10.13830473615716
p010534-2107-11-29-14-09n,SpO2,4,0.2052107635541091,0.22120969201221488,0.2102569298710134
p010651-2104-07-25-12-58n,HR,5,0.451715789976717,0.4744975902681946,0.5965688467456087
p010651-2104-07-25-12-58n,RESP,5,0.4948882644180685,0.6260340613726053,4.124068870150571
p010651-2104-07-25-12-58n,SpO2,5,0.01735244505650968,0.01891167407375717,0.01735244505650968
p010655-2183-06-28-23-22n,HR,1,1.5927753333777133,2.0399722274817664,2.3350349608547214
p010655-2183-06-28-23-22n,RESP,1,0.5860010982739869,0.8428340988674159,3.29981676360915
p010655-2183-06-28-23-22n,SpO2,1,0.568080485554377,0.7069340375172627,0.5721294344582909
p010667-2177-10-25-16-04n,HR,2,1.3250831931563964,1.5779927782650698,1.5321592397344337
p010667-2177-10-25-16-04n,RESP,2,2.788088978763631,3.9441146127682902,9.831354051029127
p010667-2177-10-25-16-04n,SpO2,2,0.632698541699051,0.7637613114299702,0.6407591831836404
p010667-2177-10-26-10-24n,HR,1,1.6708007249973433,2.2978709636608263,2.0195533906288388
p010667-2177-10-26-10-24n,RESP,1,1.3288603030795945,1.6462821652545707,5.3651944841103845
p010667-2177-10-26-10-24n,SpO2,1,0.5871364273000538,0.6611899033662646,0.6058880233387637
p010667-2177-10-26-19-36n,HR,1,1.7582334558764843,2.235388744052668,2.463904544777521
p010667-2177-10-26-19-36n,RESP,1,1.6805575974084643,1.9108838884479054,6.986433196088972
p010667-2177-10-26-19-36n,SpO2,1,0.39755530879090484,0.5185106496582376,0.4067290341495158
p010694-2153-08-11-22-09n,HR,1,3.632021502109656,3.720578048929168,5.31759229053834
p010694-2153-08-11-22-09n,RESP,1,0.03659760458207515,0.03937295083809815,0.16635274810034156
p010694-2153-08-11-22-09n,SpO2,1,0.41229155309933246,0.4572600164565089,0.4189879653224386
p010721-2193-12-14-12-38n,HR,5,0.5024059496768529,0.6745857051617767,0.5946678817619886
p010721-2193-12-14-12-38n,RESP,5,0.540324148059144,0.5757633582803255,2.558102855484155
p010721-2193-12-14-12-38n,SpO2,5,0.039506966081485476,0.046398553164010405,0.039506966081485476
p010774-2141-03-15-12-49n,HR,1,0.16924213565874738,0.19204157660005416,0.22496650482370603
p010774-2141-03-15-12-49n,RESP,1,2.489328757790351,2.9327953627135877,14.053672083143406
p010774-2141-03-15-12-49n,SpO2,1,1.5497794699760832,1.6083025165445681,1.568436580088101
p010782-2187-11-17-03-53n,HR,5,2.762260842744645,3.27810736757811,2.9392383258865125
p010782-2187-11-17-03-53n,RESP,5,0.6127103446773485,0.9017306329747691,3.02463062445532
p010782-2187-11-17-03-53n,SpO2,5,0.02584964202826967,0.030731238332816716,0.025927424301173188
p010925-2114-09-20-13-22n,HR,4,1.6441957716998246,1.7085493613621854,1.810570104847175
p010925-2114-09-20-13-22n,RESP,4,0.3834137374315034,0.42127044636794786,1.9170686871575169
p010925-2114-09-20-13-22n,SpO2,4,0.17083157728948634,0.17448744655100634,0.17611502813349109
p010925-2114-09-28-13-11n,HR,1,2.1013821449550703,2.432278755390933,2.402804685058177
p010925-2114-09-28-13-11n,RESP,1,1.5890311414293645,1.7475438680364537,11.168810180581282
p010925-2114-09-28-13-11n,SpO2,1,0.6484550918338371,0.7745218967211478,0.6586069209846634
p010995-2141-11-13-23-09n,HR,1,1.422773823872403,1.7630902679319187,1.8041441991300926
p010995-2141-11-13-23-09n,RESP,1,3.844628250973823,4.267708384909143,38.06104769823536
p010995-2141-11-13-23-09n,SpO2,1,0.6837166436665015,0.7477776004195125,0.7018995435229775
p011055-2194-06-25-17-12n,HR,2,14.732089128403635,15.879479410988097,17.39853623676901
p011055-2194-06-25-17-12n,RESP,2,7.641418633259431,8.286829896837501,39.15373554400387
p011055-2194-06-25-17-12n,SpO2,2,2.2912309337179764,2.97106357839834,2.475932645598632
p011096-2153-04-07-11-57n,HR,1,0.8353538984815486,0.9749956621586757,0.8124542910015082
p011096-2153-04-07-11-57n,RESP,1,1.3200717032071014,1.6034040357303372,7.109529082369945
p011096-2153-04-07-11-57n,SpO2,1,1.9301493241288028,3.163555285413792,2.1548055484021806
p011137-2139-06-04-20-03n,HR,1,2.6601950734359834,3.133880883137712,3.2834563191162283
p011137-2139-06-04-20-03n,RESP,1,1.2767467120912717,1.693204778274296,6.06180763198828
p011137-2139-06-04-20-03n,SpO2,1,2.7448782849918274,2.9148363037583764,2.929399335993363
p011161-2119-03-13-10-09n,HR,2,3.663949465556418,3.974648673408115,3.896887265591637
p011161-2119-03-13-10-09n,RESP,2,2.426991478100523,2.915093292308635,13.439580670163858
p011161-2119-03-13-10-09n,SpO2,2,10.399729258589279,13.747990772257332,15.296204466536292
p011318-2122-09-25-15-57n,HR,1,1.521008063179633,2.1587746448227336,1.8691212359717313
p011318-2122-09-25-15-57n,RESP,1,0.5306907186899419,0.7829188602285857,2.768155703933721
p011318-2122-09-25-15-57n,SpO2,1,6.523440308528097,9.762734638703694,7.510807875679344
p011341-2145-07-02-06-41n,HR,1,4.794931225650354,4.942203351063627,4.261793608577926
p011341-2145-07-02-06-41n,RESP,1,7.251145620312795,7.3794033597740665,65.29888657172769
p011341-2145-07-02-06-41n,SpO2,1,0.037041479801783336,0.03813522124682899,0.03704770696443897
p011342-2181-10-16-16-17n,HR,3,1.085716416847518,1.350532742292833,1.0234292845569912
p011342-2181-10-16-16-17n,RESP,3,1.9643013299954895,2.3483552834781825,9.228675289443938
p011342-2181-10-16-16-17n,SpO2,3,0.6153526041543671,0.7189724564834207,0.6554383440225691
p011347-2164-03-11-12-58n,HR,1,0.5871018852853155,0.7423709316622767,0.8055846275867421
p011347-2164-03-11-12-58n,RESP,1,2.199616054430099,2.289316395406672,10.830551739696796
p011347-2164-03-11-12-58n,SpO2,1,0.3747709984625317,0.5468497178118423,0.38336860194216865
p011464-2132-09-11-14-41n,HR,1,9.031823645130224,10.697598255437958,9.100169349960167
p011464-2132-09-11-14-41n,RESP,1,4.524377417843364,4.894492404560657,14.895650978403213
p011464-2132-09-11-14-41n,SpO2,1,1.2071731217021238,1.2415635955815638,1.2093835418945384
p011467-2177-07-26-20-36n,HR,1,1.2668579106504638,1.3870028307107287,1.0080757857730858
p011467-2177-07-26-20-36n,RESP,1,0.3956243556264976,0.485477769844599,2.1582314092646597
p011467-2177-07-26-20-36n,SpO2,1,2.2172109961215085,2.4600496791086197,3.2273813626222836
p011473-2192-11-03-15-43n,HR,4,1.6641362268627802,1.7773055841706638,2.3558683955005795
p011473-2192-11-03-15-43n,RESP,4,1.668159236260664,1.9086893643969647,8.927270132745209
p011473-2192-11-03-15-43n,SpO2,4,0.540975229689758,0.6751511033068034,0.5560776908392727
p011596-2157-05-12-22-06n,HR,3,0.9132182047962403,1.1526029920127443,0.9156119903392604
p011596-2157-05-12-22-06n,RESP,3,0.20902910536430425,0.2238397026290407,1.3935273690953618
p011596-2157-05-12-22-06n,SpO2,3,0.049442869627699795,0.050237427174948966,0.049442869627699795
p011609-2173-08-21-17-08n,HR,1,1.531846405630337,1.7356709962330705,2.172029237011509
p011609-2173-08-21-17-08n,RESP,1,1.0947950342805772,1.8465576817653675,7.719742420439017
p011609-2173-08-21-17-08n,SpO2,1,0.41178821410169064,0.5340851296916928,0.4144048635646877
p011638-2172-09-23-16-25n,HR,2,0.31415119685365056,0.38221236011494064,0.3909324412679808
p011638-2172-09-23-16-25n,RESP,2,1.6871656405997428,2.103872593696376,9.43091223879036
p011638-2172-09-23-16-25n,SpO2,2,0.67870017806963,0.7364542712653203,0.6963387967041744
p011638-2172-09-25-13-11n,HR,1,0.060128059953619584,0.06032346848915024,0.07516007494202448
p011638-2172-09-25-13-11n,RESP,1,0.9864095619374413,1.0768241917124448,5.0778307981096615
p011638-2172-09-25-13-11n,SpO2,1,0.07294482868761065,0.07362828020254233,0.07678403019748489
p011694-2101-03-16-19-56n,HR,1,1.673893433187891,1.8257742928242682,2.0609314583398075
p011694-2101-03-16-19-56n,RESP,1,2.6998991110727775,2.962442826208008,12.71587649231542
p011694-2101-03-16-19-56n,SpO2,1,0.6058481171078967,0.6706522828851014,0.6241710197260542
p011703-2171-10-15-16-53n,HR,5,1.0586482270847655,1.3110241695808933,1.3598997061882312
p011703-2171-10-15-16-53n,RESP,5,3.3968872307475393,3.946290257961457,24.390171919648726
p011703-2171-10-15-16-53n,SpO2,5,0.00953944027496192,0.011165256933435987,0.00953944027496192
p011723-2180-10-19-11-09n,HR,1,0.7263657087674715,1.167497172761606,0.875122224731078
p011723-2180-10-19-11-09n,RESP,1,0.7270507886295359,0.9213025324493831,6.155575062252185
p011723-2180-10-19-11-09n,SpO2,1,0.6076521974175065,0.6383580506304758,0.6486816133339744
p011744-2190-12-04-23-41n,HR,1,1.4700563923198344,1.5504428746743084,1.6305906311380922
p011744-2190-12-04-23-41n,RESP,1,1.752160238871663,2.1652513162206413,8.673056989744033
p011744-2190-12-04-23-41n,SpO2,1,0.3967378394927678,0.519869378642896,0.41506914811923806
p011756-2145-04-16-12-56n,HR,1,1.336041197561542,1.557730327608175,1.7013433635507895
p011756-2145-04-16-12-56n,RESP,1,2.4268006710605428,2.8402657304815957,12.887772122933953
p011756-2145-04-16-12-56n,SpO2,1,0.6538734436065667,0.6761896057662843,0.6557930133777963
p011757-2113-07-12-19-47n,HR,2,1.136177269723865,1.3852519489684576,1.3302480919155948
p011757-2113-07-12-19-47n,RESP,2,4.789835291514117,5.604894819552754,14.259676305552032
p011757-2113-07-12-19-47n,SpO2,2,1.8120926010082627,1.8533372542816384,1.8126425930881946
p011829-2107-08-12-12-00n,HR,2,2.05662288349086,2.3268803500019537,2.7215453106772434
p011829-2107-08-12-12-00n,RESP,2,2.225262947914665,2.4889946160287644,17.63844558387333
p011829-2107-08-12-12-00n,SpO2,2,0.8603559619504211,1.165404804103908,0.8892600909974784
p011829-2107-08-12-21-56n,HR,1,2.1225756923221213,2.507912123506005,2.6000567486729733
p011829-2107-08-12-21-56n,RESP,1,1.084875091228088,1.1517159060639737,9.498325070473598
p011829-2107-08-12-21-56n,SpO2,1,0.20436348416713485,0.21096269526823508,0.20853416751748463
p011850-2193-08-28-18-51n,HR,1,1.8476670049123747,2.152704166762106,3.7507244453069037
p011850-2193-08-28-18-51n,RESP,1,1.1481224691485366,1.5171518934402575,5.107979979755839
p011850-2193-08-28-18-51n,SpO2,1,1.6121691888584166,2.2532784403978123,1.6739113290056815
p011861-2134-10-04-22-13n,HR,4,1.6293900765836313,2.0813843945774035,1.6252259952684989
p011861-2134-10-04-22-13n,RESP,4,4.754825461967677,5.427972371891448,23.6606361434603
p011861-2134-10-04-22-13n,SpO2,4,0.028080237102184925,0.028971081589383475,0.028082542406288893
p011870-2204-03-02-17-42n,HR,1,0.9399701569431741,1.1496531940533892,1.3162563797354254
p011870-2204-03-02-17-42n,RESP,1,1.4911271101585117,1.7701507107239334,9.033405696291288
p011870-2204-03-02-17-42n,SpO2,1,0.5805784243560567,0.6528119542266293,0.6062032648684231
p011907-2187-07-03-18-29n,HR,5,1.0287472819387482,1.1032855554059717,1.7147294577892584
p011907-2187-07-03-18-29n,RESP,5,0.18482827909605248,0.2039849707049833,1.3202019935432319
p011907-2187-07-03-18-29n,SpO2,5,0.3888726722943815,0.48833511222981707,0.39348183750246857
p011992-2148-12-02-22-18n,HR,2,1.3883676246980243,2.0045659963094766,1.9449186079163123
p011992-2148-12-02-22-18n,RESP,2,1.5486753001966675,1.6927813039780244,8.493578593239853
p011992-2148-12-02-22-18n,SpO2,2,0.23865332880864826,0.2719781017502329,0.248232803882993
p012008-2172-09-22-16-17n,HR,1,0.7002264832239561,0.9375303147750251,0.6382645063104215
p012008-2172-09-22-16-17n,RESP,1,1.2407967559225734,1.2613653465310197,12.338694762240351
p012008-2172-09-22-16-17n,SpO2,1,2.305759416107648,2.3607895045431335,2.3243445626145767
p012078-2167-06-10-23-28n,HR,1,3.6875823922107656,3.760217278018035,4.472172694366892
p012078-2167-06-10-23-28n,RESP,1,0.9189084286768606,0.9317477499148602,6.55629987342096
p012078-2167-06-10-23-28n,SpO2,1,0.032895813433752606,0.0443207273869493,0.032895813433752606
p012090-2137-03-22-22-02n,HR,1,1.4655087327422565,1.6785184316819848,1.6397121128366923
p012090-2137-03-22-22-02n,RESP,1,0.2214108727514869,0.24674294964624213,1.0064130579613042
p012090-2137-03-22-22-02n,SpO2,1,23.186205845887294,26.92632744193589,731.0832884038796
p012140-2151-03-26-21-33n,HR,1,1.0426602296561398,1.2620609698721448,0.8592574917976584
p012140-2151-03-26-21-33n,RESP,1,0.8623740023464677,1.0813002268623155,3.3258713502393413
p012140-2151-03-26-21-33n,SpO2,1,0.3318532117895458,0.3898873838847196,0.3450969034505996
p012171-2158-12-14-17-42n,HR,1,1.4913011173450443,1.9825402042184905,1.78565897003621
p012171-2158-12-14-17-42n,RESP,1,1.2126746556287344,1.459388142776597,5.785035728877083
p012171-2158-12-14-17-42n,SpO2,1,0.5165645402664396,0.585955987112054,0.523427139202342
p012182-2151-10-08-10-28n,HR,2,2.07665450519426,2.22645139658496,2.0634183827672197
p012182-2151-10-08-10-28n,RESP,2,0.6959301694923731,0.8980652970030653,3.6210952449225022
p012182-2151-10-08-10-28n,SpO2,2,0.30471690693241127,0.3974386310042607,0.31490894864747987
p012187-2123-07-14-16-33n,HR,1,1.7945717172466424,2.171781661655524,3.543911777646237
p012187-2123-07-14-16-33n,RESP,1,0.7873316252626891,1.0749307493346218,6.988570571633532
p012187-2123-07-14-16-33n,SpO2,1,0.6160222975370757,0.6623134124147658,0.6370275585557937
p012267-2145-04-12-15-29n,HR,3,0.7455675933662078,0.9535429865149846,0.8943267618546543
p012267-2145-04-12-15-29n,RESP,3,0.8958241434650482,1.508007923549578,5.621720123463147
p012267-2145-04-12-15-29n,SpO2,3,2.221492816800216,2.3345544336581328,2.222001674719645
p012331-2152-12-06-23-56n,HR,3,0.16439906411885802,0.21707578255726692,0.17763337392135206
p012331-2152-12-06-23-56n,RESP,3,0.6823975750005562,0.7499798222325337,4.509745389849724
p012331-2152-12-06-23-56n,SpO2,3,0.39670811137946205,0.4051886647226652,0.40875653944009577
p012367-2179-04-25-20-45n,HR,3,3.3473823487174528,4.524191077488279,4.649709994494489
p012367-2179-04-25-20-45n,RESP,3,1.7693928843777385,2.5436668554016593,9.03292152186806
p012367-2179-04-25-20-45n,SpO2,3,2.5776425298257677,3.2383105771834444,2.8301689441647944
p012435-2136-12-11-16-38n,HR,1,1.1875634833752045,1.4214620884073674,1.1634298657010138
p012435-2136-12-11-16-38n,RESP,1,2.1715673659050703,2.928420179594358,11.708799900790707
p012435-2136-12-11-16-38n,SpO2,1,0.17330728619686936,0.19822852235557253,0.17505786484532257
p012632-2170-10-13-18-52n,HR,2,2.403334082044296,2.8464445354870733,2.0635401580549133
p012632-2170-10-13-18-52n,RESP,2,1.773985047276134,2.1312705675090986,9.67559510604496
p012632-2170-10-13-18-52n,SpO2,2,4.321578282484263,5.065937992641947,4.834253045807674
p012708-2197-05-22-18-42n,HR,1,2.987811880914582,3.1838300897039717,4.2268952825104655
p012708-2197-05-22-18-42n,RESP,1,4.817708808695668,5.25343484171844,30.20199899511767
p012708-2197-05-22-18-42n,SpO2,1,0.426531146103143,0.5028945511242982,0.4337537364441103
p012724-2190-06-01-02-45n,HR,2,5.8253211855464,6.265252072299034,5.539241743217441
p012724-2190-06-01-02-45n,RESP,2,0.72868431908673,0.764744001470947,5.2048879934766425
p012724-2190-06-01-02-45n,SpO2,2,0.11541265234685624,0.12405631719130014,0.12022151286130861
p012739-2190-09-09-14-31n,HR,5,0.015524900354645866,0.019491801842801852,0.015524900354645866
p012739-2190-09-09-14-31n,RESP,5,1.2601684645875897,1.6975341968382391,7.299565310915594
p012739-2190-09-09-14-31n,SpO2,5,0.4490727969726393,0.6137137416200491,0.47194123644012365
p012752-2167-02-24-19-10n,HR,1,0.8465088872448036,1.0722031456089745,0.9188115208992755
p012752-2167-02-24-19-10n,RESP,1,2.27429216136205,2.538693270610714,6.542699490846203
p012752-2167-02-24-19-10n,SpO2,1,0.3508418061274881,0.42425481049367253,0.35840130667426995
p012795-2140-11-09-16-25n,HR,3,1.451881548773032,1.6122768011724415,1.9967059254105368
p012795-2140-11-09-16-25n,RESP,3,0.2661195990018285,0.3128591925167376,1.460269350345503
p012795-2140-11-09-16-25n,SpO2,3,0.5756776786720721,0.6431465369012265,0.6137884241927652
p012829-2141-10-10-16-27n,HR,2,2.7174279186223176,3.391762899675845,2.9551046252135595
p012829-2141-10-10-16-27n,RESP,2,2.582005114830188,3.131844112205836,9.34627548796892
p012829-2141-10-10-16-27n,SpO2,2,0.6315498196270042,0.75894060170402,0.6634749732694021
p012856-2122-07-13-14-33n,HR,2,0.9031389365609996,1.0087641330926047,0.900272406882285
p012856-2122-07-13-14-33n,RESP,2,1.772216375071063,2.093305764346308,8.133011744249782
p012856-2122-07-13-14-33n,SpO2,2,1.4137274409213632,1.6352990327872379,1.4952196651335339
p012856-2123-05-05-11-11n,HR,4,0.5611788628618257,0.6507597351724457,0.519341922699862
p012856-2123-05-05-11-11n,RESP,4,1.448980117398357,1.5473532765062645,6.276785434163775
p012856-2123-05-05-11-11n,SpO2,4,0.5229595724442646,0.5868052768109174,0.5483504198833755
p012878-2127-11-25-14-56n,HR,2,1.4270566012275139,1.8435064454118784,1.7206510589157626
p012878-2127-11-25-14-56n,RESP,2,1.2673263533427996,1.4102036908379085,5.686128786358864
p012878-2127-11-25-14-56n,SpO2,2,1.50897348375791,1.7935886981350606,1.5993240449584236
p012920-2201-08-05-12-23n,HR,5,2.665382150497335,3.389806196970127,4.120771752405063
p012920-2201-08-05-12-23n,RESP,5,7.180668005517548,7.525052082910674,99.78925420471647
p012920-2201-08-05-12-23n,SpO2,5,0.3607864402469133,0.45480630055031485,0.38154345815219154
p012968-2161-03-09-09-59n,HR,4,1.2237055713314617,1.3540172168295064,1.0490587624828838
p012968-2161-03-09-09-59n,RESP,4,3.3456855197776214,4.45414788702911,24.551039969508302
p012968-2161-03-09-09-59n,SpO2,4,0.6993340314542124,0.7894355921613089,0.7266751166625701
p013033-2182-09-03-12-13n,HR,3,1.7575072827218734,1.9471381407008175,1.8512928556269495
p013033-2182-09-03-12-13n,RESP,3,4.163638093113069,4.870256117898674,19.15776027383683
p013033-2182-09-03-12-13n,SpO2,3,0.4179900667827951,0.47617656629056043,0.4257763274076334
p013033-2187-03-01-06-04n,HR,1,0.29934581184075737,0.36607787174093437,0.35142858394482734
p013033-2187-03-01-06-04n,RESP,1,1.801444572756877,1.823652978080173,22.556283749484958
p013033-2187-03-01-06-04n,SpO2,1,0.004638526742576232,0.004708363423280748,0.004638526742576232
p013110-2153-01-16-17-28n,HR,2,2.2962971271774606,2.534898085274193,2.8716788397461652
p013110-2153-01-16-17-28n,RESP,2,1.7892414929004352,2.1653418025335474,9.505914136043415
p013110-2153-01-16-17-28n,SpO2,2,0.6542578082474435,0.7195586259542414,0.6805020296049789
p013212-2192-11-05-21-20n,HR,1,4.327295802710506,4.793486847720877,4.593937942309426
p013212-2192-11-05-21-20n,RESP,1,1.069110696766271,1.3292843385852957,5.635542177694406
p013212-2192-11-05-21-20n,SpO2,1,0.15967394418128295,0.18039411414831788,0.16466536299713352
p013212-2192-11-06-17-30n,HR,1,2.6440730887959676,3.5360749918920966,3.113901385860752
p013212-2192-11-06-17-30n,RESP,1,2.160878198414863,2.6286892683912484,9.475877310229599
p013212-2192-11-06-17-30n,SpO2,1,0.9166201241898122,1.0340842679151427,0.9500989521121306
p013212-2192-11-07-10-22n,HR,1,4.710961638408224,5.17648475540825,5.37812896825509
p013212-2192-11-07-10-22n,RESP,1,3.9325265615341416,4.382317190414585,22.369872736684204
p013212-2192-11-07-10-22n,SpO2,1,1.2440622226373237,1.3114189626597568,1.2667941635043807
p013253-2124-09-15-20-21n,HR,1,3.683028106125562,4.025880769686774,4.446225994433446
p013253-2124-09-15-20-21n,RESP,1,0.8719997186120416,0.9789219580522408,3.966427884007663
p013253-2124-09-15-20-21n,SpO2,1,0.7878518318839085,0.9413362646405925,0.8304714792567818
p013274-2160-02-13-14-24n,HR,2,0.5323030277309954,0.6822221584716327,0.77936992734645
p013274-2160-02-13-14-24n,RESP,2,1.041219637030176,1.0522788652338753,13.058943550726326
p013274-2160-02-13-14-24n,SpO2,2,0.8038163000436598,0.896232293931597,0.8598179640299807
p013422-2148-04-25-09-10n,HR,2,2.3124779080784763,3.069571266083709,3.0882303267189943
p013422-2148-04-25-09-10n,RESP,2,1.2462661240031292,1.4946063915793253,5.49882002032447
p013422-2148-04-25-09-10n,SpO2,2,1.7270163689991194,1.8690047994507304,1.736651880798016
p013438-2149-05-29-14-21n,HR,1,1.1257875331458578,1.484874670049634,1.5647577370465287
p013438-2149-05-29-14-21n,RESP,1,0.02563419514306986,0.03184028776079935,0.11635072372939052
p013438-2149-05-29-14-21n,SpO2,1,0.2331394969923352,0.38400961323597443,0.24433061651549837
p013480-2160-05-30-15-16n,HR,5,3.897318904681751,4.41887947820117,4.211105493934617
p013480-2160-05-30-15-16n,RESP,5,8.364598473532372,9.792428916518213,52.73876774541877
p013480-2160-05-30-15-16n,SpO2,5,2.4480880498121538,3.006844206930815,2.4484999906740192
p013485-2143-09-27-11-23n,HR,2,1.2339770589540677,1.3785035889747816,1.3379260359235123
p013485-2143-09-27-11-23n,RESP,2,1.076249955484355,1.2216380711242076,6.326034908119568
p013485-2143-09-27-11-23n,SpO2,2,0.504714475506502,0.6194216054003951,0.5106839860947432
p013489-2151-03-01-23-35n,HR,2,1.9948690094777362,2.4364706487278935,2.042616295101645
p013489-2151-03-01-23-35n,RESP,2,2.077436125183809,2.7074539863880345,9.249808141871341
p013489-2151-03-01-23-35n,SpO2,2,0.8499038233238807,0.982154760416337,0.894837620467287
p013508-2143-06-19-19-07n,HR,5,4.64933291396309,5.142469151951691,6.2249796861550095
p013508-2143-06-19-19-07n,RESP,5,4.914971487404762,5.77805115145319,27.693474330607316
p013508-2143-06-19-19-07n,SpO2,5,10.53123353221406,11.33692533260042,10.583072198498058
p013532-2144-02-28-12-49n,HR,1,0.6887381748124085,0.8154534028306679,0.7794266060259121
p013532-2144-02-28-12-49n,RESP,1,3.284510979989978,4.4020410647092305,288.0947902836617
p013532-2144-02-28-12-49n,SpO2,1,0.5236057596114719,0.7784144714542435,0.5305010449842174
